Shipping Info,Informacije o isporuci,theme,frontend/Magento/luma
Payment Method,Način plaćanja,theme,frontend/Magento/luma
Shipping Method,Način dostave,theme,frontend/Magento/luma
Update to your %store_name credit memo,Ažurirajate Vašu %store_name profakturu,theme,frontend/Magento/luma
Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.,Vaša porudžbina #%increment_id je ažurirana sa statusom <strong>%order_status</strong>.,theme,frontend/Magento/luma
Invoice for your %store_name order,Faktura za Vašu %store_name porudžbinu,theme,frontend/Magento/luma
Your Invoice #%invoice_id for Order #%order_id,Vaša faktura #%invoice_id za Porudžbinu #%order_id,theme,frontend/Magento/luma
Update to your %store_name invoice,Ažurirajte Vašu %store_name fakturu,theme,frontend/Magento/luma
Your %store_name order confirmation,Potvrda %store_name Vaše porudžbine,theme,frontend/Magento/luma
Once your package ships we will send you a tracking number.,"Kada Vaša porudžbina bude poslata, poslaćemo Vam broj za praćenje porudžbine.",theme,frontend/Magento/luma
"Your Order <span class=""no-link"">#%increment_id</span>","Vaša porudžbina <span class=""no-link"">#%increment_id</span>",theme,frontend/Magento/luma
"Placed on <span class=""no-link"">%created_at</span>","Postavljeno na <span class=""no-link"">%created_at</span>",theme,frontend/Magento/luma
Update to your %store_name order,Ažurirajte Vašu %store_name porudžbinu,theme,frontend/Magento/luma
Your %store_name order has shipped,Vaša %store_name porudžbina je poslata,theme,frontend/Magento/luma
Your shipping confirmation is below. Thank you again for your business.,Vaša potvrda o isporuci je ispod. Hvala Vam još jednom za Vaše poslovanje.,theme,frontend/Magento/luma
Your Shipment #%shipment_id for Order #%order_id,Isporuka za #%shipment_id za porudžbinu #%order_id,theme,frontend/Magento/luma
Update to your %store_name shipment,Ažurirano na Vašoj %store_name pošiljci,theme,frontend/Magento/luma
Error:,Greška:,module,Mageplaza_DeleteOrders
Save for later use.,Sačuvati za kasniju upotrebu.,module,Mollie_Payment
Place Order,Postavite porudžbinu,module,Mollie_Payment
ending,krajnji,module,Mollie_Payment
Changes have been made to this section that have not been saved.,Promene koje su napravljene u ovoj sekciji nisu sačuvane.,module,MaxServ_YoastSeo
This tab contains invalid data. Please resolve this before saving.,Ova kartica sadrži nevažeće podatke. Molim vas rešite ovo pre snimanja.,module,MaxServ_YoastSeo
Other Settings,Druge postavke,module,MaxServ_YoastSeo
Use Default Value,Koristite podrazumevane vrednosti,module,Smile_ElasticsuiteCatalog
Visible,Vidljivo,module,Smile_ElasticsuiteCatalog
Cancel,Odustani,lib,lib/web/mage/adminhtml/backup.js
Ok,U redu,lib,lib/web/mage/adminhtml/backup.js
Insert Variable,Ubaci promenljivu,lib,lib/web/mage/adminhtml/wysiwyg/tiny_mce/plugins/magentovariable/editor_plugin.js
Insert Widget,Ubaci Vidžet,lib,lib/web/mage/adminhtml/wysiwyg/tiny_mce/plugins/magentowidget/editor_plugin.js
No records found.,Zapisi nisu pronađeni.,lib,lib/web/mage/backend/suggest.js
Close,Zatvori,lib,lib/web/mage/dropdown.js
Next,Sledeće,lib,lib/web/mage/gallery/gallery.js
Previous,Prethodni,lib,lib/web/mage/gallery/gallery.js
Please wait...,Molimo sačekajte...,lib,lib/web/mage/loader.js
Loading...,Učitavanje...,lib,lib/web/mage/loader.js
Please wait...,Molimo sačekajte...,lib,lib/web/mage/loader_old.js
Loading...,Učitavanje...,lib,lib/web/mage/loader_old.js
more,više,lib,lib/web/mage/menu.js
Cancel,Odustani,lib,lib/web/mage/translate-inline-vde.js
Save,Sačuvaj,lib,lib/web/mage/translate-inline-vde.js
Submit,Pošalji,lib,lib/web/mage/translate-inline.js
Close,Zatvori,lib,lib/web/mage/translate-inline.js
Please enter {0} words or less.,Unesite {0} ili manje reči.,lib,lib/web/mage/validation.js
Please enter at least {0} words.,Unesite bar {0} reči.,lib,lib/web/mage/validation.js
Please enter between {0} and {1} words.,Unesite između {0} i {1} reči.,lib,lib/web/mage/validation.js
Letters or punctuation only please,Samo slova i znakovi interpunkcije,lib,lib/web/mage/validation.js
"Letters, numbers, spaces or underscores only please","Samo slova, brojevi, razmaci ili podvlake",lib,lib/web/mage/validation.js
Letters only please,Samo slova,lib,lib/web/mage/validation.js
No white space please,"Bez razmaka, molim Vas",lib,lib/web/mage/validation.js
No marginal white space please,"Bez marginalnih razmaka, molim Vas",lib,lib/web/mage/validation.js
Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx,Vaš poštanski broj mora biti u opsegu 902xx-xxxx do 905-xx-xxxx,lib,lib/web/mage/validation.js
A positive or negative non-decimal number please,Samo pozitivni ili negativni ne-decimalni brojevi,lib,lib/web/mage/validation.js
The specified vehicle identification number (VIN) is invalid.,Navedeni identifikacioni broj vozila (VIN) je neispravan.,lib,lib/web/mage/validation.js
Please enter a correct date,Unesite ispravan datum,lib,lib/web/mage/validation.js
"Please enter a valid time, between 00:00 and 23:59","Unesite ispravno vreme, između 00:00 i 23:59",lib,lib/web/mage/validation.js
"Please enter a valid time, between 00:00 am and 12:00 pm","Unesite ispravno vreme, između 00:00 am i 12:00 pm",lib,lib/web/mage/validation.js
Please specify a valid phone number,Unesite ispravan broj telefona,lib,lib/web/mage/validation.js
Please specify a valid mobile number,Unesite ispravan broj mobilnog telefona,lib,lib/web/mage/validation.js
Please enter at least {0} characters,Unesite barem {0} karaktera,lib,lib/web/mage/validation.js
Please enter a valid credit card number.,Molimo unesite važeći broj kreditne kartice.,lib,lib/web/mage/validation.js
Please enter a valid IP v4 address.,Molimo unesite ispravnu IP v4 adresu.,lib,lib/web/mage/validation.js
Please enter a valid IP v6 address.,Molimo unesite ispravnu IP v6 adresu.,lib,lib/web/mage/validation.js
Invalid format.,Neispravan format.,lib,lib/web/mage/validation.js
HTML tags are not allowed.,HTML tagovi nisu dozvoljeni.,lib,lib/web/mage/validation.js
Please select an option.,Izaberite neku opciju.,lib,lib/web/mage/validation.js
Empty Value.,Prazna vrednost.,lib,lib/web/mage/validation.js
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Molimo koristite samo slova (a-z ili A-Z), brojeve (0-9) ili razmake u ovom polju.",lib,lib/web/mage/validation.js
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Molimo koristite samo slova (a-z ili A-Z), brojeve (0-9) ili podvlake (_) u ovom polju, i prvi karakter bi trebao biti slovo.",lib,lib/web/mage/validation.js
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Molimo koristite samo slova (a-z ili A-Z), brojeve (0-9) ili razmake i ""#"" u ovom polju.",lib,lib/web/mage/validation.js
Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.,Unesite ispravan broj telefona. Na primer (123) 456-7890 or 123-456-7890.,lib,lib/web/mage/validation.js
Please enter a valid fax number (Ex: 123-456-7890).,Unesite ispravan fax broj (Na primer: 123-456-7890).,lib,lib/web/mage/validation.js
Please enter a valid email address (Ex: johndoe@domain.com).,Molimo unesite ispravnu email adresu (Na primer: johndoe@domain.com).,lib,lib/web/mage/validation.js
Please enter a valid email address.,Molimo unesite ispravnu email adresu.,lib,lib/web/mage/validation.js
Please enter 6 or more characters. Leading and trailing spaces will be ignored.,Unesite 6 ili više karaktera. Vodeći i uvučeni razmaci će biti ignorisani.,lib,lib/web/mage/validation.js
"Please enter 7 or more characters, using both numeric and alphabetic.","Unesite 7 ili više karaktera, koristeći brojeve i slova.",lib,lib/web/mage/validation.js
Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.,Minimalna dužina ovog polja mora biti veća ili jednaka %1 simbola. Vodeći i razmaci na kraju će biti ignorisani.,lib,lib/web/mage/validation.js
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimalno %1 različitih tipova karaktera u lozinki. Klase karaktera: mala slova, velika slova, brojevi, posebni karakteri.",lib,lib/web/mage/validation.js
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://).","Molimo unesite ispravan URL. Protokol je obavezan (http://, https:// or ftp://).",lib,lib/web/mage/validation.js
Please enter a valid URL. For example http://www.example.com or www.example.com.,Molimo unesite ispravan URL. Na primer http://www.example.com ili www.example.com.,lib,lib/web/mage/validation.js
"Please enter a valid XML-identifier (Ex: something_1, block5, id-4).","Molimo unesite ispravnu XML oznaku (Na primer: something_1, block5, id-4).",lib,lib/web/mage/validation.js
Please enter a valid social security number (Ex: 123-45-6789).,Unesite ispravan zaštićeni broj socijalnog osiguranja (Na primer: 123-45-6789).,lib,lib/web/mage/validation.js
Please enter a valid zip code (Ex: 90602 or 90602-1234).,Molimo unesite ispravan poštanski broj (Na primer: 90602 ili 90602-1234).,lib,lib/web/mage/validation.js
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Molimo da koristite ovaj format datuma: dd/mm/yyyy. Na primer 17/03/2006 za 17. mart, 2006.",lib,lib/web/mage/validation.js
Please enter a valid $ amount. For example $100.00.,Molimo unesite ispravan iznos u $. Na primer $100.00.,lib,lib/web/mage/validation.js
Please enter a number 0 or greater in this field.,U ovo polje unesite broj 0 ili veći.,lib,lib/web/mage/validation.js
Please enter a number greater than 0 in this field.,U ovo polje unesite broj veći od 0.,lib,lib/web/mage/validation.js
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Molim unesite validanu CSS-dužinu (Ex: 100px, 77pt, 20em, .5ex or 50%).",lib,lib/web/mage/validation.js
Please enter a valid number in this field.,Molimo unesite važeći broj u ovo polje.,lib,lib/web/mage/validation.js
The value is not within the specified range.,Vrednost nije u okviru specifiranog raspona.,lib,lib/web/mage/validation.js
Please use letters only (a-z or A-Z) in this field.,Molimo koristite samo slova (a-z ili A-Z) u ovom polju.,lib,lib/web/mage/validation.js
Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.,"Molimo koristite samo slova (a-z ili A-Z), brojeve (0-9) u ovom polju. Razmak ili drugi karakteri nisu dozvoljeni.",lib,lib/web/mage/validation.js
First character must be letter.,Prvi character must be letter.,lib,lib/web/mage/validation.js
Please enter a valid date.,Unesite ispravan datum.,lib,lib/web/mage/validation.js
Make sure the To Date is later than or the same as the From Date.,Uverite se da je do datum nakon ili isti kao i od datuma.,lib,lib/web/mage/validation.js
Please make sure your passwords match.,Proverite da li se vaše lozinke podudaraju.,lib,lib/web/mage/validation.js
"Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").","Molimo unesite važeći URL ključ (Npr: ""example-page"", ""example-page.html"" ili ""anotherlevel/example-page"").",lib,lib/web/mage/validation.js
Please enter a valid zip code.,Unesite ispravan poštanski broj.,lib,lib/web/mage/validation.js
Please select State/Province.,Izaberite državu/pokrajinu.,lib,lib/web/mage/validation.js
The field isn't complete.,Polje nije kompletno.,lib,lib/web/mage/validation.js
This is a required field.,Ovo polje je neophodno.,lib,lib/web/mage/validation.js
Please enter a value less than or equal to %s.,Molim uneti vrednost manju ili jednaku %s.,lib,lib/web/mage/validation.js
Please enter a value greater than or equal to %s.,Molim uneti vrednost veću ili jednaku %s.,lib,lib/web/mage/validation.js
"Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.","Molimo unesite valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.",lib,lib/web/mage/validation.js
Please enter a valid credit card verification number.,Molimo unesite važeći broj za verifikaciju kreditne kartice.,lib,lib/web/mage/validation.js
Please enter issue number or start date for switch/solo card type.,Molimo unesite issue number or start date for switch/solo card type.,lib,lib/web/mage/validation.js
Please enter positive number in this field.,Molimo unesite positive number in this field.,lib,lib/web/mage/validation.js
"Please enter a valid value, ex: 10,20,30","Molimo unesite a valid value, ex: 10,20,30",lib,lib/web/mage/validation.js
Please enter a quantity greater than 0.,Molimo unesite a quantity greater than 0.,lib,lib/web/mage/validation.js
The fewest you may purchase is %1.,Možete poručiti najmanje %1.,lib,lib/web/mage/validation.js
You can buy this product only in quantities of %1 at a time.,Ovaj proizvod možete kupiti samo u količini od %1 odjednom.,lib,lib/web/mage/validation.js
The password can't be the same as the email address. Create a new password and try again.,Lozinka ne može biti email adresa. Kreirajte novu Lozinku i pokušajte ponovo.,lib,lib/web/mage/validation.js
Please enter a value less than or equal to {0}.,Molim uneti vrednost manju ili jednaku {0}.,lib,lib/web/mage/validation.js
Please enter a value greater than or equal to {0}.,Molim uneti vrednost veću ili jednaku {0}.,lib,lib/web/mage/validation.js
Please specify the quantity of product(s).,Izaberite količinu proizvoda.,lib,lib/web/mage/validation/validation.js
This is a required field.,Ovo polje je neophodno.,lib,lib/web/mage/validation/validation.js
Select File to Import,Izaberi Datoteka to Uvezi,module,Hryvinskyi_Csp
Cancel,Odustani,module,Hryvinskyi_Csp
Cancel,Odustani,module,Magento_AdobeStockImageAdminUi
File Name,Datoteka Naziv,module,Magento_AdobeStockImageAdminUi
Confirm,Potvrdi,module,Magento_AdobeStockImageAdminUi
Save,Sačuvaj,module,Magento_AdobeStockImageAdminUi
Ok,U redu,module,Magento_AdobeStockImageAdminUi
Something went wrong.,Nešto krenulo naopako.,module,Magento_AsynchronousOperations
We could not detect a size.,Nismo mogli otkriti veličinu.,module,Magento_Backend
Disallowed file type.,Nedozvoljeni tip fajla.,module,Magento_Backend
Please confirm scope switching. All data that hasn't been saved will be lost.,Molimo vas potvrdite promenu opsega. Svi podaci nisu dačuvani i biće obrisani.,module,Magento_Backend
Warning message,Poruka upozorenja,module,Magento_Backend
This operation can take a long time,Ova operacija može potrajati dugo vremena,module,Magento_Backend
Add Products to New Option,Dodavanje proizvoda u novu opciju,module,Magento_Bundle
"Add Products to Option ""%1""",Dodavanje proizvoda na opciju „%1”,module,Magento_Bundle
Warning message,Poruka upozorenja,module,Magento_Catalog
Ok,U redu,module,Magento_Catalog
We don't recognize or support this file extension type.,Ne možemo prepoznati ili pružiti podršku za ovaj tip datoteke.,module,Magento_Catalog
Configure Product,Konfigurisani Proizvod,module,Magento_Catalog
Select type of option.,Odaberi tip opcije.,module,Magento_Catalog
Please add rows to option.,Molimo dodajte redove u opciju.,module,Magento_Catalog
An item needs to be selected. Select and try again.,Morate odabrati artikl. Odaberite i pokušajte ponovo.,module,Magento_Catalog
Choose existing category.,Izabrati odgovarajuću kategoriju.,module,Magento_Catalog
Image Detail,Detalji slike,module,Magento_Catalog
Adding...,Dodavanje...,module,Magento_Catalog
Added,Dodato,module,Magento_Catalog
remaining,preostalo,module,Magento_Catalog
too many,previše,module,Magento_Catalog
does not implement Storage Interface,nije implementiran Storage Interface,module,Magento_Catalog
unselect all,poništi izabrane,module,Magento_Catalog
Close,Zatvori,module,Magento_CheckoutAgreements
Provided Zip/Postal Code seems to be invalid.,Poštanski broj nije ispravan.,module,Magento_Checkout
Example:,Primer:,module,Magento_Checkout
If you believe it is the right one you can ignore this notice.,"Ukoliko verujete da je ispravno, možete ignorisati ovo obaveštenje.",module,Magento_Checkout
Field,Polje,module,Magento_Checkout
is required.,je obavezno.,module,Magento_Checkout
Something went wrong with your request. Please try again later.,Došlo je do greške u vašem zahtevu. Molimo pokušajte ponovo kasnije.,module,Magento_Checkout
Are you sure you would like to remove this item from the shopping cart?,Želite ukloniti ovaj proizvod iz korpe?,module,Magento_Checkout
Review & Payments,Pregledi i Plaćanja,module,Magento_Checkout
Select a new payment method,Odaberite novi način plaćanja,module,Magento_Checkout
Shipping,Dostava,module,Magento_Checkout
Save Address,Sačuvaj adresu,module,Magento_Checkout
Please specify a regionId in shipping address.,Molimo navedite region u adresi za dostavu.,module,Magento_Checkout
New Product Review,Pregled Novog Proizvoda,module,Magento_ConfigurableProduct
Here are the products you're about to create.,Ovde su proizvodi koje ćete kreirati.,module,Magento_ConfigurableProduct
You created these products for this configuration.,Kreirali ste te proizvode za ovu konfiguraciju.,module,Magento_ConfigurableProduct
Disassociated Products,Nepridruženi Proizvodi,module,Magento_ConfigurableProduct
These products are not associated.,Ovi proizvodi nisu pridruženi.,module,Magento_ConfigurableProduct
Incl. Tax,Iznos sa PDV,module,Magento_ConfigurableProduct
Choose a new product to delete and replace the current product configuration.,Odaberite novi proizvod da obrišete i zamenite trenutnu konfiguraciju proizvoda.,module,Magento_ConfigurableProduct
An attribute has been removed. This attribute will no longer appear in your configurations.,Atribut je uklonjen. Ovaj atribut se više neće pojavljivati u vašim konfiguracijama.,module,Magento_ConfigurableProduct
Select options for all attributes or remove unused attributes.,Odaberite opcije za sve atribute ili uklonite atribute koji se ne koriste.,module,Magento_ConfigurableProduct
Choose this option to delete and replace extension data for all past configurations.,Odaberite ovu opciju da biste obrisali i zamenili ekstenziju podataka za sve prethodne konfiguracije.,module,Magento_ConfigurableProduct
Please select attribute for {section} section.,Molimo odaberite atribut za {section} sekciju.,module,Magento_ConfigurableProduct
Please fill in the values for {section} section.,Molimo popunite vrednosti za {section} sekcije.,module,Magento_ConfigurableProduct
Please fill-in correct values.,Molimo upišite ispravne vrednosti.,module,Magento_ConfigurableProduct
Please select image(s) for your attribute.,Molimo odaberite sliku(e) za svoje atribute.,module,Magento_ConfigurableProduct
Please choose image(s).,Molimo odaberite sliku(e).,module,Magento_ConfigurableProduct
We could not detect a size.,Nismo mogli otkriti veličinu.,module,Magento_ConfigurableProduct
We don't recognize or support this file extension type.,Ne možemo prepoznati ili pružiti podršku za ovaj tip datoteke.,module,Magento_ConfigurableProduct
"When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.","Kada uklanjate ili dodajete atribut, automatski ćemo ažurirati sve konfiguracije i vi ćete morati ponovo da kreirate trenutne konfiguracije ručno.",module,Magento_ConfigurableProduct
Please select attribute(s).,Molimo odaberite atribut(e).,module,Magento_ConfigurableProduct
Generate Products,Generišite Proizvode,module,Magento_ConfigurableProduct
Something went wrong.,Nešto krenulo naopako.,module,Magento_ConfigurableProduct
Are you sure you want to do this?,Jeste li sigurni da želite da uradite ovo?,module,Magento_Customer
"Sorry, there has been an error processing your request. Please try again later.","Izvinite, dogodila se greška pri obradi vašeg zahteva. Pokušajte ponovo kasnije.",module,Magento_Customer
Could not authenticate. Please try again later,Autentifikacija nije uspela. Molimo pokušajte kasnije,module,Magento_Customer
Are you sure you want to delete this address?,Jeste li sigurni da želite da obrišete ovu adresu?,module,Magento_Customer
Provided Zip/Postal Code seems to be invalid.,Poštanski broj nije ispravan.,module,Magento_Customer
Example:,Primer:,module,Magento_Customer
If you believe it is the right one you can ignore this notice.,"Ukoliko verujete da je ispravno, možete ignorisati ovo obaveštenje.",module,Magento_Customer
Weak,Slabo,module,Magento_Customer
Medium,Srednje,module,Magento_Customer
Strong,Jako,module,Magento_Customer
Very Strong,Veoma jako,module,Magento_Customer
Invalid date,Nevažeći datum,module,Magento_Customer
Guest checkout is disabled.,Nije omogućeno plaćanje gostu.,module,Magento_Customer
Field,Polje,module,Magento_Dhl
is required.,je obavezno.,module,Magento_Dhl
We could not detect a size.,Nismo mogli otkriti veličinu.,module,Magento_Downloadable
These changes affect all related products.,Ove promene utiču na sve povezane proizvode.,module,Magento_Eav
Field,Polje,module,Magento_Fedex
is required.,je obavezno.,module,Magento_Fedex
Instant Purchase,Trenutna kupovina,module,Magento_InstantPurchase
Are you sure you want to place order and pay?,Da li ste sigurni želite da place order and pay?,module,Magento_InstantPurchase
Shipping Address,Adresa za isporuku,module,Magento_InstantPurchase
Billing Address,Adresa za fakturisanje,module,Magento_InstantPurchase
Payment Method,Način plaćanja,module,Magento_InstantPurchase
Shipping Method,Način dostave,module,Magento_InstantPurchase
"Sorry, something went wrong. Please try again later.","Izvinite, došlo je do greške. Pokušajte kasnije.",module,Magento_Integration
Allow,Dozvoli,module,Magento_Integration
Done,Gotovo,module,Magento_Integration
New Product Review,Pregled Novog Proizvoda,module,Magento_InventoryConfigurableProductAdminUi
Here are the products you're about to create.,Ovde su proizvodi koje ćete kreirati.,module,Magento_InventoryConfigurableProductAdminUi
Associated Products,Pridruženi Proizvodi,module,Magento_InventoryConfigurableProductAdminUi
You created these products for this configuration.,Kreirali ste te proizvode za ovu konfiguraciju.,module,Magento_InventoryConfigurableProductAdminUi
Disassociated Products,Nepridruženi Proizvodi,module,Magento_InventoryConfigurableProductAdminUi
These products are not associated.,Ovi proizvodi nisu pridruženi.,module,Magento_InventoryConfigurableProductAdminUi
Enabled,Omogućeno,module,Magento_InventoryConfigurableProductAdminUi
Disabled,Onemogućeno,module,Magento_InventoryConfigurableProductAdminUi
Quantity,Količina,module,Magento_InventoryConfigurableProductAdminUi
Please fill-in correct values.,Molimo upišite ispravne vrednosti.,module,Magento_InventoryConfigurableProductAdminUi
SKU,Šifra,module,Magento_InventoryConfigurableProductAdminUi
Store,Prodavnica,module,Magento_LoginAsCustomerAdminUi
Cancel,Odustani,module,Magento_LoginAsCustomerAdminUi
Close,Zatvori,module,Magento_LoginAsCustomerAssistance
Delete,Obrisati,module,Magento_MediaGalleryUi
New Folder Name:,Novi Naziv Foldera:,module,Magento_MediaGalleryUi
Confirm,Potvrdi,module,Magento_MediaGalleryUi
Are you sure you want to delete this folder?,Da li ste sigurni da želite da izbrišete ovaj folder?,module,Magento_MediaGalleryUi
View Details,Pogledaj detalje,module,Magento_MediaGalleryUi
Edit,Izmeni,module,Magento_MediaGalleryUi
Please choose a payment method.,Odaberite način plaćanja.,module,Magento_Multishipping
Field,Polje,module,Magento_OfflineShipping
is required.,je obavezno.,module,Magento_OfflineShipping
Close,Zatvori,module,Magento_OrderCancellationUi
Confirm,Potvrdi,module,Magento_OrderCancellationUi
"Sorry, there was an error getting requested content. Please contact the store owner.","Izvinite, Pojavila se greška prilikom preuzimanja željenog sadržaja. Molim kontakrirajte vlasnika prodavnice.",module,Magento_PageBuilder
or,ili,module,Magento_PageBuilder
Upload Image,Ubaci Sliku,module,Magento_PageBuilder
Cancel,Odustani,module,Magento_PaymentServicesBase
Close,Zatvori,module,Magento_PaymentServicesPaypal
Postal code is required.,Postal code je obavezno.,module,Magento_PaymentServicesPaypal
This is a required field.,Ovo polje je neophodno.,module,Magento_PaymentServicesPaypal
Please enter a valid credit card number.,Molimo unesite važeći broj kreditne kartice.,module,Magento_PaymentServicesPaypal
Something went wrong with your request. Please try again later.,Došlo je do greške u vašem zahtevu. Molimo pokušajte ponovo kasnije.,module,Magento_PaymentServicesPaypal
Summary,Rezime,module,Magento_PaymentServicesPaypal
Total,Ukupno,module,Magento_PaymentServicesPaypal
Tax,Porez,module,Magento_PaymentServicesPaypal
Shipping,Dostava,module,Magento_PaymentServicesPaypal
Discount,Popust,module,Magento_PaymentServicesPaypal
Pay with PayPal,Platite preko PayPal,module,Magento_PaymentServicesPaypal
Please enter a valid credit card type number.,Molimo unesite a valid credit card type number.,module,Magento_Payment
Please enter a valid credit card number.,Molimo unesite važeći broj kreditne kartice.,module,Magento_Payment
Incorrect credit card expiration month.,Netačan credit card expiration month.,module,Magento_Payment
Incorrect credit card expiration year.,Netačan credit card expiration year.,module,Magento_Payment
Something went wrong with your request. Please try again later.,Došlo je do greške u vašem zahtevu. Molimo pokušajte ponovo kasnije.,module,Magento_Paypal
"Sorry, something went wrong.","Izvinite, došlo je do greške.",module,Magento_Paypal
"Sorry, something went wrong. Please try again later.","Izvinite, došlo je do greške. Pokušajte kasnije.",module,Magento_Paypal
Video Error,Video Greška,module,Magento_ProductVideo
Unknown video type,Nepoznat tip videa,module,Magento_ProductVideo
Invalid video url,Neispravan URL videa,module,Magento_ProductVideo
Youtube API key is invalid,YouTube API ključ je neispravan,module,Magento_ProductVideo
Video not found,Video nije pronađeno,module,Magento_ProductVideo
New Video,Novo Video,module,Magento_ProductVideo
Save,Sačuvaj,module,Magento_ProductVideo
Cancel,Odustani,module,Magento_ProductVideo
Delete,Obrisati,module,Magento_ProductVideo
Edit Video,Izmeni Video,module,Magento_ProductVideo
An error occurred while logging process.,Došlo je do greške while logging process.,module,Magento_ReleaseNotification
Please select one of each of the ratings above.,Molimo izaberite one of each of the ratings above.,module,Magento_Review
Your coupon was successfully removed.,Your coupon was uspešno removed.,module,Magento_SalesRule
Your coupon was successfully applied.,Your coupon was uspešno applied.,module,Magento_SalesRule
Gift Options for,Poklon Opcije,module,Magento_Sales
Add Products,Dodaj proizvode,module,Magento_Sales
You have item changes,Imate izmene artikala,module,Magento_Sales
Ok,U redu,module,Magento_Sales
No,Ne,module,Magento_Security
Yes,Da,module,Magento_Security
Not yet calculated,Još uvek nije izračunato,module,Magento_Tax
We could not detect a size.,Nismo mogli otkriti veličinu.,module,Magento_Theme
We don't recognize this file extension.,Ne prepoznajemo ovu ekstenziju fajla.,module,Magento_Theme
Home,Početna,module,Magento_Theme
Go to Home Page,Idi na početnu stranicu,module,Magento_Theme
Error,Greška,module,Magento_TwoFactorAuth
Cancel,Odustani,module,Magento_TwoFactorAuth
Confirm,Potvrdi,module,Magento_TwoFactorAuth
Add,Dodaj,module,Magento_Ui
Something went wrong.,Nešto krenulo naopako.,module,Magento_Ui
was not uploaded,nije uploaded,module,Magento_Ui
Done,Gotovo,module,Magento_Ui
options,opcije,module,Magento_Ui
Select...,Izabrati...,module,Magento_Ui
Entity with ID: %s doesn't exist,Entity with ID: %s ne postoji,module,Magento_Ui
Open in new tab,Otvori in new tab,module,Magento_Ui
Select All,Izaberi sve,module,Magento_Ui
Deselect All,Opozovi sve izbore,module,Magento_Ui
Select All on This Page,Izaberi Sve on This Stranica,module,Magento_Ui
Deselect All on This Page,Deselect Sve on This Stranica,module,Magento_Ui
On,Uključeno,module,Magento_Ui
Off,Isključeno,module,Magento_Ui
Go to Details Page,Go to Detalji Stranica,module,Magento_Ui
Default View,Podrazumevano Pregled,module,Magento_Ui
You have successfully saved your edits.,You have uspešno saved your edits.,module,Magento_Ui
from,od,module,Magento_Ui
to,do,module,Magento_Ui
Search by keyword,Pretraga by keyword,module,Magento_Ui
Select Date,Izaberi Datum,module,Magento_Ui
Please enter more or equal than {0} symbols.,Molimo unesite more or equal than {0} symbols.,module,Magento_Ui
Please enter less or equal than {0} symbols.,Molimo unesite less or equal than {0} symbols.,module,Magento_Ui
Please enter {0} words or less.,Unesite {0} ili manje reči.,module,Magento_Ui
Please enter at least {0} words.,Unesite bar {0} reči.,module,Magento_Ui
Please enter between {0} and {1} words.,Unesite između {0} i {1} reči.,module,Magento_Ui
Letters or punctuation only please,Samo slova i znakovi interpunkcije,module,Magento_Ui
"Letters, numbers, spaces or underscores only please","Samo slova, brojevi, razmaci ili podvlake",module,Magento_Ui
Letters only please,Samo slova,module,Magento_Ui
No white space please,"Bez razmaka, molim Vas",module,Magento_Ui
No marginal white space please,"Bez marginalnih razmaka, molim Vas",module,Magento_Ui
Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx,Vaš poštanski broj mora biti u opsegu 902xx-xxxx do 905-xx-xxxx,module,Magento_Ui
A positive or negative non-decimal number please,Samo pozitivni ili negativni ne-decimalni brojevi,module,Magento_Ui
The specified vehicle identification number (VIN) is invalid.,Navedeni identifikacioni broj vozila (VIN) je neispravan.,module,Magento_Ui
Please enter a correct date,Unesite ispravan datum,module,Magento_Ui
"Please enter a valid time, between 00:00 and 23:59","Unesite ispravno vreme, između 00:00 i 23:59",module,Magento_Ui
"Please enter a valid time, between 00:00 am and 12:00 pm","Unesite ispravno vreme, između 00:00 am i 12:00 pm",module,Magento_Ui
Please specify a valid phone number,Unesite ispravan broj telefona,module,Magento_Ui
Please specify a valid mobile number,Unesite ispravan broj mobilnog telefona,module,Magento_Ui
Please enter at least {0} characters,Unesite barem {0} karaktera,module,Magento_Ui
Please enter a valid credit card number.,Molimo unesite važeći broj kreditne kartice.,module,Magento_Ui
Please enter a valid IP v4 address.,Molimo unesite ispravnu IP v4 adresu.,module,Magento_Ui
